ConsigneePanjivaID,ShipperPanjivaID,weight
ConsigneePanjivaID-106,ShipperPanjivaID-4893,1
ConsigneePanjivaID-106,ShipperPanjivaID-5365,2
ConsigneePanjivaID-106,ShipperPanjivaID-5815,1
ConsigneePanjivaID-106,ShipperPanjivaID-6901,1
ConsigneePanjivaID-106,ShipperPanjivaID-6902,1
ConsigneePanjivaID-107,ShipperPanjivaID-197,2
ConsigneePanjivaID-107,ShipperPanjivaID-2494,4
ConsigneePanjivaID-107,ShipperPanjivaID-3261,2
ConsigneePanjivaID-107,ShipperPanjivaID-4628,2
ConsigneePanjivaID-108,ShipperPanjivaID-1593,2
ConsigneePanjivaID-108,ShipperPanjivaID-3915,2
ConsigneePanjivaID-108,ShipperPanjivaID-6577,1
ConsigneePanjivaID-109,ShipperPanjivaID-1019,4
ConsigneePanjivaID-109,ShipperPanjivaID-5492,1
ConsigneePanjivaID-110,ShipperPanjivaID-1567,1
ConsigneePanjivaID-111,ShipperPanjivaID-882,1
ConsigneePanjivaID-111,ShipperPanjivaID-1134,1
ConsigneePanjivaID-111,ShipperPanjivaID-6815,1
ConsigneePanjivaID-112,ShipperPanjivaID-2782,6
ConsigneePanjivaID-113,ShipperPanjivaID-1536,3
ConsigneePanjivaID-113,ShipperPanjivaID-2922,6
ConsigneePanjivaID-114,ShipperPanjivaID-3357,1
ConsigneePanjivaID-114,ShipperPanjivaID-4323,1
ConsigneePanjivaID-114,ShipperPanjivaID-4541,1
ConsigneePanjivaID-114,ShipperPanjivaID-5968,1
ConsigneePanjivaID-115,ShipperPanjivaID-790,1
ConsigneePanjivaID-115,ShipperPanjivaID-1691,1
ConsigneePanjivaID-115,ShipperPanjivaID-3312,2
ConsigneePanjivaID-115,ShipperPanjivaID-3499,1
ConsigneePanjivaID-115,ShipperPanjivaID-4335,1
ConsigneePanjivaID-116,ShipperPanjivaID-1523,2
ConsigneePanjivaID-116,ShipperPanjivaID-2760,3
ConsigneePanjivaID-116,ShipperPanjivaID-5728,1
ConsigneePanjivaID-117,ShipperPanjivaID-1667,1
ConsigneePanjivaID-117,ShipperPanjivaID-1713,1
ConsigneePanjivaID-117,ShipperPanjivaID-3962,1
ConsigneePanjivaID-117,ShipperPanjivaID-6525,1
ConsigneePanjivaID-118,ShipperPanjivaID-1019,1
ConsigneePanjivaID-118,ShipperPanjivaID-2225,1
ConsigneePanjivaID-118,ShipperPanjivaID-2857,1
ConsigneePanjivaID-118,ShipperPanjivaID-6144,1
ConsigneePanjivaID-119,ShipperPanjivaID-379,1
ConsigneePanjivaID-119,ShipperPanjivaID-2887,3
ConsigneePanjivaID-120,ShipperPanjivaID-6233,1
ConsigneePanjivaID-120,ShipperPanjivaID-6844,1
ConsigneePanjivaID-121,ShipperPanjivaID-822,2
ConsigneePanjivaID-121,ShipperPanjivaID-840,2
ConsigneePanjivaID-121,ShipperPanjivaID-1156,2
ConsigneePanjivaID-122,ShipperPanjivaID-275,1
ConsigneePanjivaID-122,ShipperPanjivaID-667,1
ConsigneePanjivaID-122,ShipperPanjivaID-2000,1
ConsigneePanjivaID-123,ShipperPanjivaID-4414,2
ConsigneePanjivaID-124,ShipperPanjivaID-1970,2
ConsigneePanjivaID-124,ShipperPanjivaID-2030,1
ConsigneePanjivaID-124,ShipperPanjivaID-2063,2
ConsigneePanjivaID-125,ShipperPanjivaID-3795,5
ConsigneePanjivaID-125,ShipperPanjivaID-4746,1
ConsigneePanjivaID-126,ShipperPanjivaID-28,1
ConsigneePanjivaID-126,ShipperPanjivaID-4389,3
ConsigneePanjivaID-127,ShipperPanjivaID-1441,2
ConsigneePanjivaID-127,ShipperPanjivaID-2330,2
ConsigneePanjivaID-127,ShipperPanjivaID-2453,1
ConsigneePanjivaID-127,ShipperPanjivaID-3411,2
ConsigneePanjivaID-127,ShipperPanjivaID-3465,2
ConsigneePanjivaID-127,ShipperPanjivaID-3644,2
ConsigneePanjivaID-127,ShipperPanjivaID-6808,1
ConsigneePanjivaID-128,ShipperPanjivaID-439,2
ConsigneePanjivaID-128,ShipperPanjivaID-1107,1
ConsigneePanjivaID-128,ShipperPanjivaID-1634,2
ConsigneePanjivaID-128,ShipperPanjivaID-1639,2
ConsigneePanjivaID-128,ShipperPanjivaID-1918,1
ConsigneePanjivaID-128,ShipperPanjivaID-3046,2
ConsigneePanjivaID-128,ShipperPanjivaID-3096,1
ConsigneePanjivaID-128,ShipperPanjivaID-3769,1
ConsigneePanjivaID-128,ShipperPanjivaID-4233,2
ConsigneePanjivaID-128,ShipperPanjivaID-4942,1
ConsigneePanjivaID-128,ShipperPanjivaID-6099,2
ConsigneePanjivaID-128,ShipperPanjivaID-6701,2
ConsigneePanjivaID-129,ShipperPanjivaID-419,3
ConsigneePanjivaID-129,ShipperPanjivaID-453,4
ConsigneePanjivaID-129,ShipperPanjivaID-952,5
ConsigneePanjivaID-129,ShipperPanjivaID-1630,1
ConsigneePanjivaID-129,ShipperPanjivaID-1643,1
ConsigneePanjivaID-129,ShipperPanjivaID-3042,4
ConsigneePanjivaID-129,ShipperPanjivaID-4674,1
ConsigneePanjivaID-129,ShipperPanjivaID-5195,1
ConsigneePanjivaID-130,ShipperPanjivaID-1019,2
ConsigneePanjivaID-131,ShipperPanjivaID-1156,1
ConsigneePanjivaID-131,ShipperPanjivaID-2330,1
ConsigneePanjivaID-131,ShipperPanjivaID-5810,1
ConsigneePanjivaID-131,ShipperPanjivaID-5926,1
ConsigneePanjivaID-131,ShipperPanjivaID-6532,1
ConsigneePanjivaID-131,ShipperPanjivaID-6847,1
ConsigneePanjivaID-132,ShipperPanjivaID-1913,7
ConsigneePanjivaID-132,ShipperPanjivaID-4337,2
ConsigneePanjivaID-132,ShipperPanjivaID-4525,8
ConsigneePanjivaID-132,ShipperPanjivaID-5243,1
ConsigneePanjivaID-132,ShipperPanjivaID-5557,3
ConsigneePanjivaID-133,ShipperPanjivaID-4911,2
ConsigneePanjivaID-134,ShipperPanjivaID-3013,2
ConsigneePanjivaID-134,ShipperPanjivaID-5912,1
ConsigneePanjivaID-135,ShipperPanjivaID-4113,2
ConsigneePanjivaID-136,ShipperPanjivaID-1941,3
ConsigneePanjivaID-137,ShipperPanjivaID-754,1
ConsigneePanjivaID-137,ShipperPanjivaID-4707,1
ConsigneePanjivaID-138,ShipperPanjivaID-4943,2
ConsigneePanjivaID-138,ShipperPanjivaID-5197,2
ConsigneePanjivaID-139,ShipperPanjivaID-2225,1
ConsigneePanjivaID-139,ShipperPanjivaID-2585,1
ConsigneePanjivaID-139,ShipperPanjivaID-2857,1
ConsigneePanjivaID-139,ShipperPanjivaID-6812,1
ConsigneePanjivaID-140,ShipperPanjivaID-1964,2
ConsigneePanjivaID-141,ShipperPanjivaID-1657,3
ConsigneePanjivaID-142,ShipperPanjivaID-1267,3
ConsigneePanjivaID-142,ShipperPanjivaID-1650,2
ConsigneePanjivaID-142,ShipperPanjivaID-1846,2
ConsigneePanjivaID-142,ShipperPanjivaID-2330,1
ConsigneePanjivaID-142,ShipperPanjivaID-5484,2
ConsigneePanjivaID-142,ShipperPanjivaID-5926,2
ConsigneePanjivaID-142,ShipperPanjivaID-6295,1
ConsigneePanjivaID-142,ShipperPanjivaID-6844,2
ConsigneePanjivaID-143,ShipperPanjivaID-5107,1
ConsigneePanjivaID-144,ShipperPanjivaID-807,1
ConsigneePanjivaID-144,ShipperPanjivaID-2453,1
ConsigneePanjivaID-144,ShipperPanjivaID-3046,1
ConsigneePanjivaID-144,ShipperPanjivaID-3586,2
ConsigneePanjivaID-144,ShipperPanjivaID-6175,1
ConsigneePanjivaID-145,ShipperPanjivaID-1041,1
ConsigneePanjivaID-145,ShipperPanjivaID-4973,1
ConsigneePanjivaID-146,ShipperPanjivaID-231,2
ConsigneePanjivaID-146,ShipperPanjivaID-505,3
ConsigneePanjivaID-146,ShipperPanjivaID-822,1
ConsigneePanjivaID-146,ShipperPanjivaID-840,2
ConsigneePanjivaID-146,ShipperPanjivaID-871,1
ConsigneePanjivaID-146,ShipperPanjivaID-1137,2
ConsigneePanjivaID-146,ShipperPanjivaID-1149,3
ConsigneePanjivaID-146,ShipperPanjivaID-1167,1
ConsigneePanjivaID-146,ShipperPanjivaID-1230,2
ConsigneePanjivaID-146,ShipperPanjivaID-1253,2
ConsigneePanjivaID-146,ShipperPanjivaID-1634,2
ConsigneePanjivaID-146,ShipperPanjivaID-1818,1
ConsigneePanjivaID-146,ShipperPanjivaID-1828,1
ConsigneePanjivaID-146,ShipperPanjivaID-1886,1
ConsigneePanjivaID-146,ShipperPanjivaID-2048,1
ConsigneePanjivaID-146,ShipperPanjivaID-3095,1
ConsigneePanjivaID-146,ShipperPanjivaID-3639,1
ConsigneePanjivaID-146,ShipperPanjivaID-3663,1
ConsigneePanjivaID-146,ShipperPanjivaID-5492,1
ConsigneePanjivaID-147,ShipperPanjivaID-792,1
ConsigneePanjivaID-147,ShipperPanjivaID-3288,1
ConsigneePanjivaID-147,ShipperPanjivaID-3541,2
ConsigneePanjivaID-147,ShipperPanjivaID-3743,1
ConsigneePanjivaID-147,ShipperPanjivaID-4743,1
ConsigneePanjivaID-147,ShipperPanjivaID-4754,2
ConsigneePanjivaID-147,ShipperPanjivaID-6907,2
ConsigneePanjivaID-148,ShipperPanjivaID-3239,2
ConsigneePanjivaID-148,ShipperPanjivaID-5511,1
ConsigneePanjivaID-149,ShipperPanjivaID-6387,4
ConsigneePanjivaID-150,ShipperPanjivaID-6707,5
ConsigneePanjivaID-151,ShipperPanjivaID-6427,2
ConsigneePanjivaID-152,ShipperPanjivaID-2913,4
ConsigneePanjivaID-153,ShipperPanjivaID-1076,4
ConsigneePanjivaID-153,ShipperPanjivaID-1256,2
ConsigneePanjivaID-153,ShipperPanjivaID-1292,7
ConsigneePanjivaID-153,ShipperPanjivaID-1491,1
ConsigneePanjivaID-153,ShipperPanjivaID-1918,2
ConsigneePanjivaID-153,ShipperPanjivaID-2925,6
ConsigneePanjivaID-153,ShipperPanjivaID-3734,5
ConsigneePanjivaID-153,ShipperPanjivaID-4301,1
ConsigneePanjivaID-153,ShipperPanjivaID-4605,5
ConsigneePanjivaID-153,ShipperPanjivaID-5775,6
ConsigneePanjivaID-153,ShipperPanjivaID-6393,7
ConsigneePanjivaID-153,ShipperPanjivaID-6400,1
ConsigneePanjivaID-154,ShipperPanjivaID-1463,2
ConsigneePanjivaID-155,ShipperPanjivaID-1358,3
ConsigneePanjivaID-156,ShipperPanjivaID-140,1
ConsigneePanjivaID-156,ShipperPanjivaID-1001,1
ConsigneePanjivaID-156,ShipperPanjivaID-1019,2
ConsigneePanjivaID-156,ShipperPanjivaID-1156,5
ConsigneePanjivaID-156,ShipperPanjivaID-1216,1
ConsigneePanjivaID-156,ShipperPanjivaID-2225,1
ConsigneePanjivaID-156,ShipperPanjivaID-2669,1
ConsigneePanjivaID-156,ShipperPanjivaID-3328,1
ConsigneePanjivaID-156,ShipperPanjivaID-4092,2
ConsigneePanjivaID-156,ShipperPanjivaID-5934,1
ConsigneePanjivaID-156,ShipperPanjivaID-6175,1
ConsigneePanjivaID-156,ShipperPanjivaID-6339,2
ConsigneePanjivaID-156,ShipperPanjivaID-6808,1
ConsigneePanjivaID-157,ShipperPanjivaID-1359,3
ConsigneePanjivaID-158,ShipperPanjivaID-2095,3
ConsigneePanjivaID-159,ShipperPanjivaID-1906,4
ConsigneePanjivaID-160,ShipperPanjivaID-822,1
ConsigneePanjivaID-160,ShipperPanjivaID-840,1
ConsigneePanjivaID-160,ShipperPanjivaID-1592,1
ConsigneePanjivaID-160,ShipperPanjivaID-2933,1
ConsigneePanjivaID-160,ShipperPanjivaID-5926,2
ConsigneePanjivaID-160,ShipperPanjivaID-6144,2
ConsigneePanjivaID-160,ShipperPanjivaID-6873,2
ConsigneePanjivaID-161,ShipperPanjivaID-15,8
ConsigneePanjivaID-161,ShipperPanjivaID-3914,11
ConsigneePanjivaID-161,ShipperPanjivaID-4310,12
ConsigneePanjivaID-162,ShipperPanjivaID-1754,1
ConsigneePanjivaID-163,ShipperPanjivaID-1317,4
ConsigneePanjivaID-164,ShipperPanjivaID-2191,4
ConsigneePanjivaID-164,ShipperPanjivaID-3522,1
ConsigneePanjivaID-165,ShipperPanjivaID-4871,7
ConsigneePanjivaID-165,ShipperPanjivaID-5229,5
ConsigneePanjivaID-166,ShipperPanjivaID-4465,2
ConsigneePanjivaID-166,ShipperPanjivaID-4702,2
ConsigneePanjivaID-167,ShipperPanjivaID-3789,10
ConsigneePanjivaID-168,ShipperPanjivaID-5723,2
ConsigneePanjivaID-169,ShipperPanjivaID-491,2
ConsigneePanjivaID-170,ShipperPanjivaID-1267,2
ConsigneePanjivaID-170,ShipperPanjivaID-1650,1
ConsigneePanjivaID-170,ShipperPanjivaID-4932,1
ConsigneePanjivaID-170,ShipperPanjivaID-6812,1
ConsigneePanjivaID-170,ShipperPanjivaID-6844,3
ConsigneePanjivaID-171,ShipperPanjivaID-2233,1
ConsigneePanjivaID-171,ShipperPanjivaID-5764,1
ConsigneePanjivaID-172,ShipperPanjivaID-349,2
ConsigneePanjivaID-172,ShipperPanjivaID-867,2
ConsigneePanjivaID-173,ShipperPanjivaID-1435,2
ConsigneePanjivaID-173,ShipperPanjivaID-1520,1
ConsigneePanjivaID-173,ShipperPanjivaID-1830,2
ConsigneePanjivaID-173,ShipperPanjivaID-1976,1
ConsigneePanjivaID-173,ShipperPanjivaID-1997,1
ConsigneePanjivaID-173,ShipperPanjivaID-2022,2
ConsigneePanjivaID-173,ShipperPanjivaID-3745,1
ConsigneePanjivaID-173,ShipperPanjivaID-3780,1
ConsigneePanjivaID-173,ShipperPanjivaID-4754,2
ConsigneePanjivaID-173,ShipperPanjivaID-5327,2
ConsigneePanjivaID-174,ShipperPanjivaID-4037,2
ConsigneePanjivaID-175,ShipperPanjivaID-301,5
ConsigneePanjivaID-176,ShipperPanjivaID-3798,15
ConsigneePanjivaID-176,ShipperPanjivaID-4062,1
ConsigneePanjivaID-176,ShipperPanjivaID-6356,1
ConsigneePanjivaID-177,ShipperPanjivaID-674,2
ConsigneePanjivaID-177,ShipperPanjivaID-751,1
ConsigneePanjivaID-178,ShipperPanjivaID-674,7
ConsigneePanjivaID-178,ShipperPanjivaID-751,1
ConsigneePanjivaID-178,ShipperPanjivaID-1522,4
ConsigneePanjivaID-178,ShipperPanjivaID-4913,2
ConsigneePanjivaID-178,ShipperPanjivaID-4978,1
ConsigneePanjivaID-178,ShipperPanjivaID-6918,1
ConsigneePanjivaID-179,ShipperPanjivaID-2914,4
ConsigneePanjivaID-180,ShipperPanjivaID-1019,1
ConsigneePanjivaID-180,ShipperPanjivaID-1216,1
ConsigneePanjivaID-180,ShipperPanjivaID-1450,1
ConsigneePanjivaID-180,ShipperPanjivaID-1650,1
ConsigneePanjivaID-180,ShipperPanjivaID-1846,2
ConsigneePanjivaID-180,ShipperPanjivaID-2225,1
ConsigneePanjivaID-180,ShipperPanjivaID-2462,1
ConsigneePanjivaID-180,ShipperPanjivaID-2810,1
ConsigneePanjivaID-180,ShipperPanjivaID-3476,1
ConsigneePanjivaID-180,ShipperPanjivaID-3598,1
ConsigneePanjivaID-180,ShipperPanjivaID-3645,2
ConsigneePanjivaID-180,ShipperPanjivaID-3988,1
ConsigneePanjivaID-180,ShipperPanjivaID-5523,2
ConsigneePanjivaID-180,ShipperPanjivaID-6339,1
ConsigneePanjivaID-180,ShipperPanjivaID-6438,1
ConsigneePanjivaID-180,ShipperPanjivaID-6847,2
ConsigneePanjivaID-180,ShipperPanjivaID-6891,1
ConsigneePanjivaID-180,ShipperPanjivaID-6920,1
ConsigneePanjivaID-181,ShipperPanjivaID-1019,3
ConsigneePanjivaID-181,ShipperPanjivaID-1081,1
ConsigneePanjivaID-181,ShipperPanjivaID-1137,1
ConsigneePanjivaID-181,ShipperPanjivaID-1158,1
ConsigneePanjivaID-181,ShipperPanjivaID-1225,3
ConsigneePanjivaID-181,ShipperPanjivaID-1500,1
ConsigneePanjivaID-181,ShipperPanjivaID-1650,4
ConsigneePanjivaID-181,ShipperPanjivaID-1762,1
ConsigneePanjivaID-181,ShipperPanjivaID-1846,1
ConsigneePanjivaID-181,ShipperPanjivaID-1920,1
ConsigneePanjivaID-181,ShipperPanjivaID-2124,1
ConsigneePanjivaID-181,ShipperPanjivaID-2857,1
ConsigneePanjivaID-181,ShipperPanjivaID-3945,2
ConsigneePanjivaID-181,ShipperPanjivaID-5308,1
ConsigneePanjivaID-181,ShipperPanjivaID-5484,2
ConsigneePanjivaID-181,ShipperPanjivaID-5492,1
ConsigneePanjivaID-181,ShipperPanjivaID-6575,1
ConsigneePanjivaID-181,ShipperPanjivaID-6808,1
ConsigneePanjivaID-181,ShipperPanjivaID-6812,3
ConsigneePanjivaID-181,ShipperPanjivaID-6844,2
ConsigneePanjivaID-181,ShipperPanjivaID-6847,1
ConsigneePanjivaID-182,ShipperPanjivaID-999,1
ConsigneePanjivaID-183,ShipperPanjivaID-121,3
ConsigneePanjivaID-183,ShipperPanjivaID-2362,2
ConsigneePanjivaID-183,ShipperPanjivaID-6851,3
ConsigneePanjivaID-184,ShipperPanjivaID-940,1
ConsigneePanjivaID-184,ShipperPanjivaID-3199,1
ConsigneePanjivaID-184,ShipperPanjivaID-3558,1
ConsigneePanjivaID-185,ShipperPanjivaID-120,1
ConsigneePanjivaID-186,ShipperPanjivaID-445,2
ConsigneePanjivaID-187,ShipperPanjivaID-3678,12
ConsigneePanjivaID-187,ShipperPanjivaID-6569,2
ConsigneePanjivaID-188,ShipperPanjivaID-759,2
ConsigneePanjivaID-188,ShipperPanjivaID-1468,2
ConsigneePanjivaID-188,ShipperPanjivaID-1750,1
ConsigneePanjivaID-188,ShipperPanjivaID-4548,2
ConsigneePanjivaID-188,ShipperPanjivaID-4636,4
ConsigneePanjivaID-188,ShipperPanjivaID-5685,2
ConsigneePanjivaID-188,ShipperPanjivaID-6587,3
ConsigneePanjivaID-189,ShipperPanjivaID-1423,13
ConsigneePanjivaID-189,ShipperPanjivaID-1480,5
ConsigneePanjivaID-190,ShipperPanjivaID-3351,4
ConsigneePanjivaID-190,ShipperPanjivaID-4234,1
ConsigneePanjivaID-191,ShipperPanjivaID-468,2
ConsigneePanjivaID-191,ShipperPanjivaID-3152,1
ConsigneePanjivaID-192,ShipperPanjivaID-3816,1
ConsigneePanjivaID-192,ShipperPanjivaID-5036,3
ConsigneePanjivaID-193,ShipperPanjivaID-804,1
ConsigneePanjivaID-193,ShipperPanjivaID-2991,1
ConsigneePanjivaID-194,ShipperPanjivaID-1579,2
ConsigneePanjivaID-195,ShipperPanjivaID-1204,3
ConsigneePanjivaID-195,ShipperPanjivaID-4614,3
ConsigneePanjivaID-196,ShipperPanjivaID-2792,3
ConsigneePanjivaID-196,ShipperPanjivaID-6184,1
ConsigneePanjivaID-197,ShipperPanjivaID-3541,3
ConsigneePanjivaID-198,ShipperPanjivaID-753,1
ConsigneePanjivaID-198,ShipperPanjivaID-1019,1
ConsigneePanjivaID-198,ShipperPanjivaID-1074,1
ConsigneePanjivaID-198,ShipperPanjivaID-1378,1
ConsigneePanjivaID-198,ShipperPanjivaID-1533,1
ConsigneePanjivaID-198,ShipperPanjivaID-2421,1
ConsigneePanjivaID-198,ShipperPanjivaID-6233,1
ConsigneePanjivaID-198,ShipperPanjivaID-6842,1
ConsigneePanjivaID-199,ShipperPanjivaID-2056,1
ConsigneePanjivaID-199,ShipperPanjivaID-2062,2
ConsigneePanjivaID-200,ShipperPanjivaID-80,2
ConsigneePanjivaID-200,ShipperPanjivaID-2586,2
ConsigneePanjivaID-200,ShipperPanjivaID-5474,1
ConsigneePanjivaID-201,ShipperPanjivaID-892,1
ConsigneePanjivaID-201,ShipperPanjivaID-2739,1
ConsigneePanjivaID-201,ShipperPanjivaID-4296,1
ConsigneePanjivaID-201,ShipperPanjivaID-6913,1
ConsigneePanjivaID-202,ShipperPanjivaID-740,2
ConsigneePanjivaID-202,ShipperPanjivaID-3623,1
ConsigneePanjivaID-203,ShipperPanjivaID-2247,1
ConsigneePanjivaID-203,ShipperPanjivaID-2372,2
ConsigneePanjivaID-204,ShipperPanjivaID-755,1
ConsigneePanjivaID-204,ShipperPanjivaID-815,1
ConsigneePanjivaID-204,ShipperPanjivaID-871,3
ConsigneePanjivaID-204,ShipperPanjivaID-1005,1
ConsigneePanjivaID-204,ShipperPanjivaID-1256,2
ConsigneePanjivaID-204,ShipperPanjivaID-1280,1
ConsigneePanjivaID-204,ShipperPanjivaID-1431,2
ConsigneePanjivaID-204,ShipperPanjivaID-3025,3
ConsigneePanjivaID-204,ShipperPanjivaID-3051,3
ConsigneePanjivaID-204,ShipperPanjivaID-3177,2
ConsigneePanjivaID-204,ShipperPanjivaID-3254,2
ConsigneePanjivaID-204,ShipperPanjivaID-5207,2
ConsigneePanjivaID-204,ShipperPanjivaID-5591,1
ConsigneePanjivaID-204,ShipperPanjivaID-5660,1
ConsigneePanjivaID-204,ShipperPanjivaID-6505,2
ConsigneePanjivaID-205,ShipperPanjivaID-84,3
ConsigneePanjivaID-206,ShipperPanjivaID-1050,2
ConsigneePanjivaID-207,ShipperPanjivaID-3295,1
ConsigneePanjivaID-208,ShipperPanjivaID-758,1
ConsigneePanjivaID-208,ShipperPanjivaID-1275,2
ConsigneePanjivaID-208,ShipperPanjivaID-1500,1
ConsigneePanjivaID-209,ShipperPanjivaID-5002,1
ConsigneePanjivaID-209,ShipperPanjivaID-5854,2
ConsigneePanjivaID-210,ShipperPanjivaID-1196,3
ConsigneePanjivaID-210,ShipperPanjivaID-2541,2
ConsigneePanjivaID-211,ShipperPanjivaID-8,1
ConsigneePanjivaID-211,ShipperPanjivaID-1467,1
ConsigneePanjivaID-211,ShipperPanjivaID-1967,1
ConsigneePanjivaID-212,ShipperPanjivaID-1712,1
ConsigneePanjivaID-212,ShipperPanjivaID-2023,1
ConsigneePanjivaID-212,ShipperPanjivaID-2720,2
ConsigneePanjivaID-212,ShipperPanjivaID-3541,2
ConsigneePanjivaID-212,ShipperPanjivaID-4997,1
ConsigneePanjivaID-212,ShipperPanjivaID-5555,2
ConsigneePanjivaID-212,ShipperPanjivaID-6907,1
ConsigneePanjivaID-213,ShipperPanjivaID-2428,5
ConsigneePanjivaID-213,ShipperPanjivaID-2578,2
ConsigneePanjivaID-214,ShipperPanjivaID-395,1
ConsigneePanjivaID-214,ShipperPanjivaID-6106,1
ConsigneePanjivaID-215,ShipperPanjivaID-1193,3
ConsigneePanjivaID-216,ShipperPanjivaID-368,2
ConsigneePanjivaID-216,ShipperPanjivaID-674,1
ConsigneePanjivaID-217,ShipperPanjivaID-3513,2
ConsigneePanjivaID-218,ShipperPanjivaID-1956,1
ConsigneePanjivaID-218,ShipperPanjivaID-1967,2
ConsigneePanjivaID-218,ShipperPanjivaID-1982,1
ConsigneePanjivaID-218,ShipperPanjivaID-2038,1
ConsigneePanjivaID-218,ShipperPanjivaID-2089,1
ConsigneePanjivaID-219,ShipperPanjivaID-1030,1
ConsigneePanjivaID-219,ShipperPanjivaID-1935,1
ConsigneePanjivaID-220,ShipperPanjivaID-580,1
ConsigneePanjivaID-220,ShipperPanjivaID-3199,2
ConsigneePanjivaID-220,ShipperPanjivaID-3940,3
ConsigneePanjivaID-220,ShipperPanjivaID-6785,2
ConsigneePanjivaID-221,ShipperPanjivaID-84,4
ConsigneePanjivaID-221,ShipperPanjivaID-1693,1
ConsigneePanjivaID-221,ShipperPanjivaID-3809,1
ConsigneePanjivaID-222,ShipperPanjivaID-28,1
ConsigneePanjivaID-222,ShipperPanjivaID-1754,1
ConsigneePanjivaID-222,ShipperPanjivaID-2988,13
ConsigneePanjivaID-222,ShipperPanjivaID-4389,4
ConsigneePanjivaID-222,ShipperPanjivaID-4463,5
ConsigneePanjivaID-223,ShipperPanjivaID-5637,2
ConsigneePanjivaID-224,ShipperPanjivaID-2126,1
ConsigneePanjivaID-224,ShipperPanjivaID-3791,3
ConsigneePanjivaID-225,ShipperPanjivaID-5476,3
ConsigneePanjivaID-226,ShipperPanjivaID-411,5
ConsigneePanjivaID-226,ShipperPanjivaID-3260,3
ConsigneePanjivaID-226,ShipperPanjivaID-6785,1
ConsigneePanjivaID-227,ShipperPanjivaID-5800,4
ConsigneePanjivaID-228,ShipperPanjivaID-3611,1
ConsigneePanjivaID-229,ShipperPanjivaID-3478,1
ConsigneePanjivaID-229,ShipperPanjivaID-4566,6
ConsigneePanjivaID-230,ShipperPanjivaID-266,1
ConsigneePanjivaID-230,ShipperPanjivaID-1574,1
ConsigneePanjivaID-231,ShipperPanjivaID-2355,1
ConsigneePanjivaID-231,ShipperPanjivaID-3917,2
ConsigneePanjivaID-231,ShipperPanjivaID-4653,1
ConsigneePanjivaID-231,ShipperPanjivaID-6390,1
ConsigneePanjivaID-232,ShipperPanjivaID-1901,2
ConsigneePanjivaID-233,ShipperPanjivaID-2739,1
ConsigneePanjivaID-233,ShipperPanjivaID-2886,2
ConsigneePanjivaID-234,ShipperPanjivaID-6276,4
ConsigneePanjivaID-235,ShipperPanjivaID-2329,3
ConsigneePanjivaID-236,ShipperPanjivaID-3776,3
ConsigneePanjivaID-236,ShipperPanjivaID-4560,2
ConsigneePanjivaID-236,ShipperPanjivaID-5728,1
ConsigneePanjivaID-237,ShipperPanjivaID-78,1
ConsigneePanjivaID-237,ShipperPanjivaID-505,2
ConsigneePanjivaID-237,ShipperPanjivaID-755,1
ConsigneePanjivaID-237,ShipperPanjivaID-786,7
ConsigneePanjivaID-237,ShipperPanjivaID-1149,2
ConsigneePanjivaID-237,ShipperPanjivaID-1156,2
ConsigneePanjivaID-237,ShipperPanjivaID-1253,1
ConsigneePanjivaID-237,ShipperPanjivaID-1321,2
ConsigneePanjivaID-237,ShipperPanjivaID-1421,1
ConsigneePanjivaID-237,ShipperPanjivaID-1491,2
ConsigneePanjivaID-237,ShipperPanjivaID-1534,1
ConsigneePanjivaID-237,ShipperPanjivaID-1560,1
ConsigneePanjivaID-237,ShipperPanjivaID-1780,1
ConsigneePanjivaID-237,ShipperPanjivaID-1828,3
ConsigneePanjivaID-237,ShipperPanjivaID-1846,2
ConsigneePanjivaID-237,ShipperPanjivaID-1918,1
ConsigneePanjivaID-237,ShipperPanjivaID-2683,2
ConsigneePanjivaID-237,ShipperPanjivaID-3158,2
ConsigneePanjivaID-237,ShipperPanjivaID-3604,1
ConsigneePanjivaID-237,ShipperPanjivaID-4445,2
ConsigneePanjivaID-237,ShipperPanjivaID-4735,1
ConsigneePanjivaID-237,ShipperPanjivaID-4847,2
ConsigneePanjivaID-237,ShipperPanjivaID-5071,1
ConsigneePanjivaID-237,ShipperPanjivaID-5597,3
ConsigneePanjivaID-237,ShipperPanjivaID-6099,1
ConsigneePanjivaID-237,ShipperPanjivaID-6233,1
ConsigneePanjivaID-237,ShipperPanjivaID-6363,1
ConsigneePanjivaID-237,ShipperPanjivaID-6482,3
ConsigneePanjivaID-237,ShipperPanjivaID-6532,2
ConsigneePanjivaID-237,ShipperPanjivaID-6700,1
ConsigneePanjivaID-238,ShipperPanjivaID-1487,11
ConsigneePanjivaID-238,ShipperPanjivaID-3826,1
ConsigneePanjivaID-238,ShipperPanjivaID-4674,2
ConsigneePanjivaID-238,ShipperPanjivaID-5095,5
ConsigneePanjivaID-239,ShipperPanjivaID-201,2
ConsigneePanjivaID-239,ShipperPanjivaID-747,3
ConsigneePanjivaID-239,ShipperPanjivaID-805,3
ConsigneePanjivaID-239,ShipperPanjivaID-862,2
ConsigneePanjivaID-239,ShipperPanjivaID-1309,3
ConsigneePanjivaID-239,ShipperPanjivaID-1557,4
ConsigneePanjivaID-239,ShipperPanjivaID-1720,1
ConsigneePanjivaID-239,ShipperPanjivaID-1748,1
